Date,State,StateABV,stateFIPS,Total Cases,Total Deaths,Population,New Cases,New Deaths,%Cases,%Deaths,log(Total Cases),log(Total Deaths),log(New Cases),log(New Deaths)
2020-01-22,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-23,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-24,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-25,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-26,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-27,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-28,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-29,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-30,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-31,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-01,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-02,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-03,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-04,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-05,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-06,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-07,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-08,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-09,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-10,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-11,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-12,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-13,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-14,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-15,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-16,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-17,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-18,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-19,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-20,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-21,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-22,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-23,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-24,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-25,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-26,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-27,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-28,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-29,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-01,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-02,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-03,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-04,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-05,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-06,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-07,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-08,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-09,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-10,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-11,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-12,Alabama,AL,1,0,0,4903185,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-13,Alabama,AL,1,5,0,4903185,5,0,0.0,0.0,1.609,-inf,1.609,-inf
2020-03-14,Alabama,AL,1,11,0,4903185,6,0,0.0,0.0,2.398,-inf,1.792,-inf
2020-03-15,Alabama,AL,1,22,0,4903185,11,0,0.0,0.0,3.091,-inf,2.398,-inf
2020-03-16,Alabama,AL,1,29,0,4903185,7,0,0.001,0.0,3.367,-inf,1.946,-inf
2020-03-17,Alabama,AL,1,39,0,4903185,10,0,0.001,0.0,3.664,-inf,2.303,-inf
2020-03-18,Alabama,AL,1,51,0,4903185,12,0,0.001,0.0,3.932,-inf,2.485,-inf
2020-03-19,Alabama,AL,1,78,0,4903185,27,0,0.002,0.0,4.357,-inf,3.296,-inf
2020-03-20,Alabama,AL,1,106,0,4903185,28,0,0.002,0.0,4.663,-inf,3.332,-inf
2020-03-21,Alabama,AL,1,131,0,4903185,25,0,0.003,0.0,4.875,-inf,3.219,-inf
2020-03-22,Alabama,AL,1,167,0,4903185,36,0,0.003,0.0,5.118,-inf,3.584,-inf
2020-03-23,Alabama,AL,1,196,0,4903185,29,0,0.004,0.0,5.278,-inf,3.367,-inf
2020-03-24,Alabama,AL,1,242,0,4903185,46,0,0.005,0.0,5.489,-inf,3.829,-inf
2020-03-25,Alabama,AL,1,386,1,4903185,144,1,0.008,0.0,5.956,0.0,4.97,0.0
2020-03-26,Alabama,AL,1,531,1,4903185,145,0,0.011,0.0,6.275,0.0,4.977,-inf
2020-03-27,Alabama,AL,1,639,2,4903185,108,1,0.013,0.0,6.46,0.693,4.682,0.0
2020-03-28,Alabama,AL,1,717,3,4903185,78,1,0.015,0.0,6.575,1.099,4.357,0.0
2020-03-29,Alabama,AL,1,825,4,4903185,108,1,0.017,0.0,6.715,1.386,4.682,0.0
2020-03-30,Alabama,AL,1,941,6,4903185,116,2,0.019,0.0,6.847,1.792,4.754,0.693
2020-03-31,Alabama,AL,1,997,13,4903185,56,7,0.02,0.0,6.905,2.565,4.025,1.946
2020-04-01,Alabama,AL,1,1106,16,4903185,109,3,0.023,0.0,7.009,2.773,4.691,1.099
2020-04-02,Alabama,AL,1,1270,17,4903185,164,1,0.026,0.0,7.147,2.833,5.1,0.0
2020-04-03,Alabama,AL,1,1534,21,4903185,264,4,0.031,0.0,7.336,3.045,5.576,1.386
2020-04-04,Alabama,AL,1,1632,26,4903185,98,5,0.033,0.001,7.398,3.258,4.585,1.609
2020-04-05,Alabama,AL,1,1840,31,4903185,208,5,0.038,0.001,7.518,3.434,5.338,1.609
2020-04-06,Alabama,AL,1,2003,32,4903185,163,1,0.041,0.001,7.602,3.466,5.094,0.0
2020-04-07,Alabama,AL,1,2197,39,4903185,194,7,0.045,0.001,7.695,3.664,5.268,1.946
2020-04-08,Alabama,AL,1,2497,48,4903185,300,9,0.051,0.001,7.823,3.871,5.704,2.197
2020-04-09,Alabama,AL,1,2838,48,4903185,341,0,0.058,0.001,7.951,3.871,5.832,-inf
2020-04-10,Alabama,AL,1,3007,58,4903185,169,10,0.061,0.001,8.009,4.06,5.13,2.303
2020-04-11,Alabama,AL,1,3262,60,4903185,255,2,0.067,0.001,8.09,4.094,5.541,0.693
2020-04-12,Alabama,AL,1,3581,61,4903185,319,1,0.073,0.001,8.183,4.111,5.765,0.0
2020-04-13,Alabama,AL,1,3801,61,4903185,220,0,0.078,0.001,8.243,4.111,5.394,-inf
2020-04-14,Alabama,AL,1,3951,73,4903185,150,12,0.081,0.001,8.282,4.29,5.011,2.485
2020-04-15,Alabama,AL,1,4237,75,4903185,286,2,0.086,0.002,8.352,4.317,5.656,0.693
2020-04-16,Alabama,AL,1,4400,82,4903185,163,7,0.09,0.002,8.389,4.407,5.094,1.946
2020-04-17,Alabama,AL,1,4515,96,4903185,115,14,0.092,0.002,8.415,4.564,4.745,2.639
2020-04-18,Alabama,AL,1,4719,110,4903185,204,14,0.096,0.002,8.459,4.7,5.318,2.639
2020-04-19,Alabama,AL,1,4897,112,4903185,178,2,0.1,0.002,8.496,4.718,5.182,0.693
2020-04-20,Alabama,AL,1,5074,112,4903185,177,0,0.103,0.002,8.532,4.718,5.176,-inf
2020-04-21,Alabama,AL,1,5317,141,4903185,243,29,0.108,0.003,8.579,4.949,5.493,3.367
2020-04-22,Alabama,AL,1,5598,174,4903185,281,33,0.114,0.004,8.63,5.159,5.638,3.497
2020-04-23,Alabama,AL,1,5825,194,4903185,227,20,0.119,0.004,8.67,5.268,5.425,2.996
2020-04-24,Alabama,AL,1,6026,208,4903185,201,14,0.123,0.004,8.704,5.338,5.303,2.639
2020-04-25,Alabama,AL,1,6213,212,4903185,187,4,0.127,0.004,8.734,5.357,5.231,1.386
2020-04-26,Alabama,AL,1,6417,218,4903185,204,6,0.131,0.004,8.767,5.384,5.318,1.792
2020-04-27,Alabama,AL,1,6537,227,4903185,120,9,0.133,0.005,8.785,5.425,4.787,2.197
2020-04-28,Alabama,AL,1,6744,240,4903185,207,13,0.138,0.005,8.816,5.481,5.333,2.565
2020-04-29,Alabama,AL,1,6916,261,4903185,172,21,0.141,0.005,8.842,5.565,5.147,3.045
2020-04-30,Alabama,AL,1,7063,269,4903185,147,8,0.144,0.005,8.863,5.595,4.99,2.079
2020-05-01,Alabama,AL,1,7294,287,4903185,231,18,0.149,0.006,8.895,5.659,5.442,2.89
2020-05-02,Alabama,AL,1,7611,287,4903185,317,0,0.155,0.006,8.937,5.659,5.759,-inf
2020-05-03,Alabama,AL,1,7885,289,4903185,274,2,0.161,0.006,8.973,5.666,5.613,0.693
2020-05-04,Alabama,AL,1,8110,297,4903185,225,8,0.165,0.006,9.001,5.694,5.416,2.079
2020-05-05,Alabama,AL,1,8436,314,4903185,326,17,0.172,0.006,9.04,5.749,5.787,2.833
2020-05-06,Alabama,AL,1,8691,341,4903185,255,27,0.177,0.007,9.07,5.832,5.541,3.296
2020-05-07,Alabama,AL,1,9046,368,4903185,355,27,0.184,0.008,9.11,5.908,5.872,3.296
2020-05-08,Alabama,AL,1,9384,381,4903185,338,13,0.191,0.008,9.147,5.943,5.823,2.565
2020-05-09,Alabama,AL,1,9668,388,4903185,284,7,0.197,0.008,9.177,5.961,5.649,1.946
2020-05-10,Alabama,AL,1,9889,391,4903185,221,3,0.202,0.008,9.199,5.969,5.398,1.099
2020-05-11,Alabama,AL,1,10164,401,4903185,275,10,0.207,0.008,9.227,5.994,5.617,2.303
2020-05-12,Alabama,AL,1,10468,438,4903185,304,37,0.213,0.009,9.256,6.082,5.717,3.611
2020-05-13,Alabama,AL,1,10699,448,4903185,231,10,0.218,0.009,9.278,6.105,5.442,2.303
2020-05-14,Alabama,AL,1,11094,470,4903185,395,22,0.226,0.01,9.314,6.153,5.979,3.091
2020-05-15,Alabama,AL,1,11387,482,4903185,293,12,0.232,0.01,9.34,6.178,5.68,2.485
2020-05-16,Alabama,AL,1,11671,482,4903185,284,0,0.238,0.01,9.365,6.178,5.649,-inf
2020-05-17,Alabama,AL,1,11768,485,4903185,97,3,0.24,0.01,9.373,6.184,4.575,1.099
2020-05-18,Alabama,AL,1,12078,486,4903185,310,1,0.246,0.01,9.399,6.186,5.737,0.0
2020-05-19,Alabama,AL,1,12374,500,4903185,296,14,0.252,0.01,9.423,6.215,5.69,2.639
2020-05-20,Alabama,AL,1,13049,522,4903185,675,22,0.266,0.011,9.476,6.258,6.515,3.091
2020-05-21,Alabama,AL,1,13410,529,4903185,361,7,0.273,0.011,9.504,6.271,5.889,1.946
2020-05-22,Alabama,AL,1,13670,541,4903185,260,12,0.279,0.011,9.523,6.293,5.561,2.485
2020-05-23,Alabama,AL,1,14152,551,4903185,482,10,0.289,0.011,9.558,6.312,6.178,2.303
2020-05-24,Alabama,AL,1,14507,558,4903185,355,7,0.296,0.011,9.582,6.324,5.872,1.946
2020-05-25,Alabama,AL,1,15194,566,4903185,687,8,0.31,0.012,9.629,6.339,6.532,2.079
2020-05-26,Alabama,AL,1,15648,580,4903185,454,14,0.319,0.012,9.658,6.363,6.118,2.639
2020-05-27,Alabama,AL,1,16029,583,4903185,381,3,0.327,0.012,9.682,6.368,5.943,1.099
2020-05-28,Alabama,AL,1,16553,605,4903185,524,22,0.338,0.012,9.714,6.405,6.261,3.091
2020-05-29,Alabama,AL,1,17031,610,4903185,478,5,0.347,0.012,9.743,6.413,6.17,1.609
2020-05-30,Alabama,AL,1,17358,618,4903185,327,8,0.354,0.013,9.762,6.426,5.79,2.079
2020-05-31,Alabama,AL,1,17849,629,4903185,491,11,0.364,0.013,9.79,6.444,6.196,2.398
2020-06-01,Alabama,AL,1,18246,643,4903185,397,14,0.372,0.013,9.812,6.466,5.984,2.639
2020-06-02,Alabama,AL,1,18427,650,4903185,181,7,0.376,0.013,9.822,6.477,5.198,1.946
2020-06-03,Alabama,AL,1,18553,650,4903185,126,0,0.378,0.013,9.828,6.477,4.836,-inf
2020-06-04,Alabama,AL,1,18766,651,4903185,213,1,0.383,0.013,9.84,6.479,5.361,0.0
2020-06-05,Alabama,AL,1,19073,670,4903185,307,19,0.389,0.014,9.856,6.507,5.727,2.944
2020-06-06,Alabama,AL,1,19709,684,4903185,636,14,0.402,0.014,9.889,6.528,6.455,2.639
2020-06-07,Alabama,AL,1,20166,687,4903185,457,3,0.411,0.014,9.912,6.532,6.125,1.099
2020-06-08,Alabama,AL,1,20590,712,4903185,424,25,0.42,0.015,9.933,6.568,6.05,3.219
2020-06-09,Alabama,AL,1,21071,723,4903185,481,11,0.43,0.015,9.956,6.583,6.176,2.398
2020-06-10,Alabama,AL,1,21626,739,4903185,555,16,0.441,0.015,9.982,6.605,6.319,2.773
2020-06-11,Alabama,AL,1,22474,750,4903185,848,11,0.458,0.015,10.02,6.62,6.743,2.398
2020-06-12,Alabama,AL,1,23333,764,4903185,859,14,0.476,0.016,10.058,6.639,6.756,2.639
2020-06-13,Alabama,AL,1,24220,768,4903185,887,4,0.494,0.016,10.095,6.644,6.788,1.386
2020-06-14,Alabama,AL,1,25235,768,4903185,1015,0,0.515,0.016,10.136,6.644,6.923,-inf
2020-06-15,Alabama,AL,1,26272,774,4903185,1037,6,0.536,0.016,10.176,6.652,6.944,1.792
2020-06-16,Alabama,AL,1,26912,785,4903185,640,11,0.549,0.016,10.2,6.666,6.461,2.398
2020-06-17,Alabama,AL,1,27312,790,4903185,400,5,0.557,0.016,10.215,6.672,5.991,1.609
2020-06-18,Alabama,AL,1,28206,809,4903185,894,19,0.575,0.016,10.247,6.696,6.796,2.944
2020-06-19,Alabama,AL,1,29002,821,4903185,796,12,0.591,0.017,10.275,6.711,6.68,2.485
2020-06-20,Alabama,AL,1,29549,838,4903185,547,17,0.603,0.017,10.294,6.731,6.304,2.833
2020-06-21,Alabama,AL,1,30021,839,4903185,472,1,0.612,0.017,10.31,6.732,6.157,0.0
2020-06-22,Alabama,AL,1,30453,840,4903185,432,1,0.621,0.017,10.324,6.733,6.068,0.0
2020-06-23,Alabama,AL,1,31097,864,4903185,644,24,0.634,0.018,10.345,6.762,6.468,3.178
2020-06-24,Alabama,AL,1,32064,889,4903185,967,25,0.654,0.018,10.375,6.79,6.874,3.219
2020-06-25,Alabama,AL,1,33206,895,4903185,1142,6,0.677,0.018,10.41,6.797,7.041,1.792
2020-06-26,Alabama,AL,1,34180,906,4903185,974,11,0.697,0.018,10.439,6.809,6.881,2.398
2020-06-27,Alabama,AL,1,35077,918,4903185,897,12,0.715,0.019,10.465,6.822,6.799,2.485
2020-06-28,Alabama,AL,1,35430,918,4903185,353,0,0.723,0.019,10.475,6.822,5.866,-inf
2020-06-29,Alabama,AL,1,37174,929,4903185,1744,11,0.758,0.019,10.523,6.834,7.464,2.398
2020-06-30,Alabama,AL,1,38045,948,4903185,871,19,0.776,0.019,10.547,6.854,6.77,2.944
2020-07-01,Alabama,AL,1,38962,972,4903185,917,24,0.795,0.02,10.57,6.879,6.821,3.178
2020-07-02,Alabama,AL,1,40111,985,4903185,1149,13,0.818,0.02,10.599,6.893,7.047,2.565
2020-07-03,Alabama,AL,1,41864,1006,4903185,1753,21,0.854,0.021,10.642,6.914,7.469,3.045
2020-07-04,Alabama,AL,1,42862,1007,4903185,998,1,0.874,0.021,10.666,6.915,6.906,0.0
2020-07-05,Alabama,AL,1,43951,1007,4903185,1089,0,0.896,0.021,10.691,6.915,6.993,-inf
2020-07-06,Alabama,AL,1,44874,1007,4903185,923,0,0.915,0.021,10.712,6.915,6.828,-inf
2020-07-07,Alabama,AL,1,45784,1033,4903185,910,26,0.934,0.021,10.732,6.94,6.813,3.258
2020-07-08,Alabama,AL,1,46962,1058,4903185,1178,25,0.958,0.022,10.757,6.964,7.072,3.219
2020-07-09,Alabama,AL,1,49173,1068,4903185,2211,10,1.003,0.022,10.803,6.974,7.701,2.303
2020-07-10,Alabama,AL,1,50508,1104,4903185,1335,36,1.03,0.023,10.83,7.007,7.197,3.584
2020-07-11,Alabama,AL,1,51947,1114,4903185,1439,10,1.059,0.023,10.858,7.016,7.272,2.303
2020-07-12,Alabama,AL,1,53587,1121,4903185,1640,7,1.093,0.023,10.889,7.022,7.402,1.946
2020-07-13,Alabama,AL,1,55545,1123,4903185,1958,2,1.133,0.023,10.925,7.024,7.58,0.693
2020-07-14,Alabama,AL,1,57254,1164,4903185,1709,41,1.168,0.024,10.955,7.06,7.444,3.714
2020-07-15,Alabama,AL,1,59067,1211,4903185,1813,47,1.205,0.025,10.986,7.099,7.503,3.85
2020-07-16,Alabama,AL,1,61088,1230,4903185,2021,19,1.246,0.025,11.02,7.115,7.611,2.944
2020-07-17,Alabama,AL,1,63091,1264,4903185,2003,34,1.287,0.026,11.052,7.142,7.602,3.526
2020-07-18,Alabama,AL,1,65234,1285,4903185,2143,21,1.33,0.026,11.086,7.159,7.67,3.045
2020-07-19,Alabama,AL,1,67011,1286,4903185,1777,1,1.367,0.026,11.113,7.159,7.483,0.0
2020-07-20,Alabama,AL,1,68891,1291,4903185,1880,5,1.405,0.026,11.14,7.163,7.539,1.609
2020-07-21,Alabama,AL,1,70357,1303,4903185,1466,12,1.435,0.027,11.161,7.172,7.29,2.485
2020-07-22,Alabama,AL,1,71812,1362,4903185,1455,59,1.465,0.028,11.182,7.217,7.283,4.078
2020-07-23,Alabama,AL,1,74211,1393,4903185,2399,31,1.514,0.028,11.215,7.239,7.783,3.434
2020-07-24,Alabama,AL,1,76005,1436,4903185,1794,43,1.55,0.029,11.239,7.27,7.492,3.761
2020-07-25,Alabama,AL,1,78130,1453,4903185,2125,17,1.593,0.03,11.266,7.281,7.662,2.833
2020-07-26,Alabama,AL,1,79294,1471,4903185,1164,18,1.617,0.03,11.281,7.294,7.06,2.89
2020-07-27,Alabama,AL,1,81115,1491,4903185,1821,20,1.654,0.03,11.304,7.307,7.507,2.996
2020-07-28,Alabama,AL,1,82292,1491,4903185,1177,0,1.678,0.03,11.318,7.307,7.071,-inf
2020-07-29,Alabama,AL,1,82366,1538,4903185,74,47,1.68,0.031,11.319,7.338,4.304,3.85
2020-01-22,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-23,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-24,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-25,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-26,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-27,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-28,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-29,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-30,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-01-31,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-01,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-02,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-03,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-04,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-05,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-06,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-07,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-08,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-09,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-10,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-11,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-12,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-13,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-14,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-15,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-16,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-17,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-18,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-19,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-20,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-21,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-22,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-23,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-24,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-25,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-26,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-27,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-28,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-02-29,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-01,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-02,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-03,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-04,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-05,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-06,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-07,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-08,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-09,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-10,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-11,Alaska,AK,2,0,0,725911,0,0,0.0,0.0,-inf,-inf,-inf,-inf
2020-03-12,Alaska,AK,2,1,0,725911,1,0,0.0,0.0,0.0,-inf,0.0,-inf
2020-03-13,Alaska,AK,2,1,0,725911,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-14,Alaska,AK,2,1,0,725911,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-15,Alaska,AK,2,1,0,725911,0,0,0.0,0.0,0.0,-inf,-inf,-inf
2020-03-16,Alaska,AK,2,3,0,725911,2,0,0.0,0.0,1.099,-inf,0.693,-inf
2020-03-17,Alaska,AK,2,6,0,725911,3,0,0.001,0.0,1.792,-inf,1.099,-inf
2020-03-18,Alaska,AK,2,6,0,725911,0,0,0.001,0.0,1.792,-inf,-inf,-inf
2020-03-19,Alaska,AK,2,10,0,725911,4,0,0.001,0.0,2.303,-inf,1.386,-inf
2020-03-20,Alaska,AK,2,13,0,725911,3,0,0.002,0.0,2.565,-inf,1.099,-inf
2020-03-21,Alaska,AK,2,15,0,725911,2,0,0.002,0.0,2.708,-inf,0.693,-inf
2020-03-22,Alaska,AK,2,23,0,725911,8,0,0.003,0.0,3.135,-inf,2.079,-inf
2020-03-23,Alaska,AK,2,37,0,725911,14,0,0.005,0.0,3.611,-inf,2.639,-inf
2020-03-24,Alaska,AK,2,42,0,725911,5,0,0.006,0.0,3.738,-inf,1.609,-inf
2020-03-25,Alaska,AK,2,59,1,725911,17,1,0.008,0.0,4.078,0.0,2.833,0.0
2020-03-26,Alaska,AK,2,69,1,725911,10,0,0.01,0.0,4.234,0.0,2.303,-inf
2020-03-27,Alaska,AK,2,85,2,725911,16,1,0.012,0.0,4.443,0.693,2.773,0.0
2020-03-28,Alaska,AK,2,102,2,725911,17,0,0.014,0.0,4.625,0.693,2.833,-inf
2020-03-29,Alaska,AK,2,114,3,725911,12,1,0.016,0.0,4.736,1.099,2.485,0.0
2020-03-30,Alaska,AK,2,119,3,725911,5,0,0.016,0.0,4.779,1.099,1.609,-inf
2020-03-31,Alaska,AK,2,133,3,725911,14,0,0.018,0.0,4.89,1.099,2.639,-inf
